title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,language,course_id
Optical Efficiency and Resolution,University of Colorado Boulder,4.161290322580645,62,Advanced,Course,ONE_TO_THREE_MONTHS,"Electrical Engineering, Simulation and Simulation Software, System Design and Implementation, Image Analysis, Medical Imaging, Engineering Analysis, Applied Mathematics, Physics",/learn/optical-efficiency-and-resolution,False,,course~b5T-IG4lEeez8xK4FEa7iA
Production Machine Learning Systems,Google Cloud,4.5938735177865615,1012,Advanced,Course,ONE_TO_THREE_MONTHS,"MLOps (Machine Learning Operations), Systems Design, Tensorflow, Hybrid Cloud Computing, Google Cloud Platform, Systems Architecture, Performance Tuning, Applied Machine Learning, Machine Learning, Distributed Computing, Scalability, Data Pipelines",/learn/gcp-production-ml-systems,False,,course~BwuL5JwaEeigWgp_hi6FmA
Semiconductor Physics,University of Colorado Boulder,4.3883161512027495,291,Advanced,Course,ONE_TO_FOUR_WEEKS,"Semiconductors, Electrical Engineering, Electronic Components, Electronics, Applied Mathematics",/learn/semiconductor-physics,False,,course~QHSFA24mEeeWCg71xNIlJg
Create and Design Digital Products using Canva,Coursera Project Network,4.43218954248366,1224,Advanced,Guided Project,LESS_THAN_TWO_HOURS,"Canva (Software), Design, Digital Design, Design Elements And Principles, Product Design, Color Theory, Graphic Design, Intellectual Property, Product Promotion, E-Commerce, Digital Assets, Marketing, Marketing Materials",/projects/create-design-digital-products-canva,True,,course~cvZHh-n6EeqTzBKilmbQoQ
Advanced Microsoft Power BI,Edureka,4.380281690140845,71,Advanced,Course,ONE_TO_FOUR_WEEKS,"Dashboard, Power BI, Data Transformation, Data Modeling, Interactive Data Visualization, Microsoft Power Platform, Data Visualization Software, Business Intelligence, Predictive Analytics, Microsoft Excel, Data Analysis, Data Integration, Data Cleansing, Key Performance Indicators (KPIs)",/learn/advanced-microsoft-power-bi,False,,course~G-GCrOG4Ee6kgA4xMDRraQ
Bridge Infrastructure Design,L&T EduTech,4.923076923076923,13,Advanced,Specialization,ONE_TO_THREE_MONTHS,"Engineering Calculations, Structural Engineering, Structural Analysis, Construction Engineering, Civil Engineering, Construction, Engineering Analysis, Building Codes, Engineering Practices, Construction Inspection, Conceptual Design, Engineering Design Process, Engineering, Environmental Engineering, Maintenance, Repair, and Facility Services, Facility Repair And Maintenance, Finite Element Methods, Continuous Monitoring, Hydraulics, Failure Analysis",/specializations/bridge-infrastructure-design,False,,s12n~NAaqmb9DQ6C6O9n26fRrqQ
Advanced Java,LearnQuest,4.4375,48,Advanced,Course,ONE_TO_FOUR_WEEKS,"Apache Maven, Spring Framework, Microservices, Spring Boot, Java, Java Programming, Back-End Web Development, Software Architecture, Server Side, Load Balancing, Cloud Development, Restful API, Systems Architecture, Web Applications, Scalability",/learn/advanced-java,False,,course~Ms4VneXIEe2AzgrDscffMQ
Leadership Out of the Box,Queen Mary University of London,4.676300578034682,173,Advanced,Specialization,THREE_TO_SIX_MONTHS,"Stakeholder Management, Stakeholder Engagement, Delegation Skills, Team Leadership, Team Management, Change Management, Team Performance Management, Professional Networking, Leadership Development, Organizational Change, Leadership, Matrix Management, People Management, Team Building, Time Management, Executive Presence, Organizational Leadership, Leadership and Management, Virtual Teams, Influencing",/specializations/leadership-out-of-the-box,False,,s12n~KLYQ_8-REeuEhhLKgO18hw
MLOps Platforms: Amazon SageMaker and Azure ML,Duke University,3.625,48,Advanced,Course,ONE_TO_THREE_MONTHS,"AWS SageMaker, MLOps (Machine Learning Operations), Microsoft Azure, Exploratory Data Analysis, Data Pipelines, Amazon Web Services, Feature Engineering, Cloud Solutions, Cloud Engineering, Cloud Platforms, Machine Learning Software, Artificial Intelligence and Machine Learning (AI/ML), Data Analysis, Predictive Modeling, Machine Learning Methods, Serverless Computing, Amazon S3, Machine Learning, Machine Learning Algorithms, Python Programming",/learn/mlops-aws-azure-duke,False,,course~YQxyoB_pEe2Psg5YTxx2NQ
Advanced Kubernetes,LearnQuest,3.759259259259259,27,Advanced,Specialization,ONE_TO_THREE_MONTHS,"Kubernetes, Role-Based Access Control (RBAC), CI/CD, Application Deployment, Network Troubleshooting, DevOps, Performance Tuning, Scalability, Continuous Integration, Containerization, Continuous Deployment, Package and Software Management, YAML, Network Security, Network Performance Management, Cloud Management, System Monitoring, Network Monitoring, Continuous Monitoring, Git (Version Control System)",/specializations/advanced-kubernetes,False,,s12n~DLtRkfVeSGyUoWM4pFWfoA
Exam Prep (SAP-C02): AWS Solutions Architect - Professional,Whizlabs,5.0,1,Advanced,Specialization,THREE_TO_SIX_MONTHS,"AWS Identity and Access Management (IAM), Amazon CloudWatch, AWS SageMaker, Amazon DynamoDB, Amazon Redshift, Serverless Computing, Amazon Web Services, Identity and Access Management, Amazon S3, AWS CloudFormation, Cloud Management, AWS Kinesis, Infrastructure as Code (IaC), Cloud Security, Network Security, Threat Detection, Amazon Elastic Compute Cloud, Network Architecture, Infrastructure Security, Containerization",/specializations/exam-prep-sap-c02-aws-certified-solutions-architect-professional,False,,s12n~27Z-0AEqQqGLMkEhsppobA
Strategic Business Analytics,ESSEC Business School,4.391318074191004,1267,Advanced,Specialization,THREE_TO_SIX_MONTHS,"Marketing Analytics, Business Analytics, Forecasting, Peer Review, Data Presentation, Predictive Analytics, Customer Analysis, Information Technology, Digital Transformation, Business Marketing, Advanced Analytics, Marketing Strategies, Statistical Analysis, Communication, Market Research, Complex Problem Solving, Analytics, Data Synthesis, R Programming, Data Analysis",/specializations/strategic-analytics,False,,s12n~idRxikeyEeW57gqKtBwG2w
Innovation and entrepreneurship,Tecnológico de Monterrey,4.401408450704225,71,Advanced,Specialization,THREE_TO_SIX_MONTHS,"Design Thinking, Innovation, Business Modeling, Creative Problem-Solving, Entrepreneurship, Ideation, Lean Methodologies, Process Development, Creative Thinking, New Product Development, Business Architecture, Creativity, Storytelling, Corporate Strategy, Team Management, Business Strategy, Organizational Strategy, Strategic Planning, Customer experience improvement, Customer Engagement",/specializations/innovation-entrepreneurship,False,,s12n~PU9Pcj0UEeu_Yg6ZI0UHjQ
Leading a Family Business,Tecnológico de Monterrey,4.36,50,Advanced,Specialization,THREE_TO_SIX_MONTHS,"Succession Planning, Innovation, Business Modeling, Value Propositions, Governance, Entrepreneurship, Lean Methodologies, Leadership and Management, Leadership, Business Leadership, Corporate Strategy, New Product Development, Ideation, Strategic Leadership, Business Strategy, Sales Presentations, Leadership Development, New Business Development, Talent Management, Business Planning",/specializations/leading-family-business,False,,s12n~Fy4nD4KkEeuMpQp-EX0CJQ
Construction Practices in Deep excavations and Tunnels,L&T EduTech,4.75,4,Advanced,Specialization,THREE_TO_SIX_MONTHS,"Construction Engineering, Building Codes, Structural Engineering, Structural Analysis, Engineering Analysis, Construction, Engineering Calculations, Simulation and Simulation Software, Finite Element Methods, Civil Engineering, Construction Management, Engineering Practices, Environmental Monitoring, Safety Assurance, Architecture and Construction, Civil and Architectural Engineering, Failure Analysis, Building Design, Environmental Engineering, Engineering Design Process",/specializations/construction-practices-in-deep-excavations-and-tunnels,False,,s12n~Q860YGPDRX6wSs9lc02eTg
"CCNA Advanced – WAN, Security, and Network Services",Packt,4.5,10,Advanced,Course,THREE_TO_SIX_MONTHS,"Open Shortest Path First (OSPF), Virtual Local Area Network (VLAN), Wide Area Networks, Network Security, Threat Detection, Threat Management, Network Administration, Multiprotocol Label Switching, Network Routing, Virtual Private Networks (VPN), Network Troubleshooting, Dynamic Host Configuration Protocol (DHCP), Network Switches, Network Protocols",/learn/packt-network-security-and-optimization-e49fk,False,,course~TibneGeiEe-zXBID9Vp6zQ
Light Emitting Diodes and Semiconductor Lasers,University of Colorado Boulder,3.869565217391304,46,Advanced,Course,ONE_TO_THREE_MONTHS,"Semiconductors, Electrical Engineering, Electronics, Electronic Components, Engineering Analysis, Mathematical Modeling, Physics",/learn/leds-semiconductor-lasers,False,,course~UnzxJW4jEeez8xK4FEa7iA
Diode - pn Junction and Metal Semiconductor Contact,University of Colorado Boulder,4.517123287671233,292,Advanced,Course,ONE_TO_FOUR_WEEKS,"Semiconductors, Electrical Engineering, Electronic Systems, Electronic Components, Electronics, Mathematical Modeling",/learn/diode-pn-junction-metal-semiconductor-contact,False,,course~Y2Lu2G4mEeeWCg71xNIlJg
Transistor - Field Effect Transistor and Bipolar Junction Transistor,University of Colorado Boulder,4.2,85,Advanced,Course,ONE_TO_FOUR_WEEKS,"Semiconductors, Electronic Components, Electrical Engineering, Electronics, Electronics Engineering",/learn/transistor-field-effect-transistor-bipolar-junction-transistor,False,,course~iIfnzW4mEeenOwpmZ1LH1g
Trees and Graphs: Basics,University of Colorado Boulder,4.635294117647059,170,Advanced,Course,ONE_TO_FOUR_WEEKS,"Graph Theory, Data Structures, Algorithms, Tree Maps, Analysis, Computational Thinking, Network Analysis, Python Programming",/learn/trees-graphs-basics,False,,course~-OqlvFXeEeuhCA5K4_4e8w
Design and Construction of Hydropower Structures,L&T EduTech,,0,Advanced,Specialization,ONE_TO_THREE_MONTHS,"Construction, Mechanical Engineering, Hydraulics, Construction Engineering, Civil Engineering, Structural Engineering, Water Resources, Construction Management, Environmental Engineering, Energy and Utilities, Safety Training, Engineering Practices, Electrical Power, Mechanical Design, Engineering Management, Engineering Analysis, Geospatial Information and Technology",/specializations/design-and-construction-of-hydropower-structures,False,,s12n~diL7RQsjQHCasKW6gj-yMw
Probabilistic Graphical Models 2: Inference,Stanford University,4.596311475409836,488,Advanced,Course,ONE_TO_THREE_MONTHS,"Bayesian Network, Bayesian Statistics, Statistical Inference, Markov Model, Graph Theory, Sampling (Statistics), Applied Machine Learning, Statistical Methods, Probability & Statistics, Algorithms, Probability Distribution, Machine Learning Algorithms, Computational Thinking",/learn/probabilistic-graphical-models-2-inference,False,,course~ZearHHitEeaYNAqJlKFl8Q
"Excel/VBA for Creative Problem Solving, Part 3 (Projects)",University of Colorado Boulder,4.852173913043479,460,Advanced,Course,ONE_TO_THREE_MONTHS,"Peer Review, Microsoft Excel, Visual Basic (Programming Language), Project Design, Simulations, User Interface (UI), Automation, Debugging, Data Management",/learn/excel-vba-for-creative-problem-solving-part-3-projects,False,,course~cDXfJhBlEei39QrsjEDTBA
Microsoft Cybersecurity Architect - SC-100 Exam Prep,Packt,,0,Advanced,Course,ONE_TO_THREE_MONTHS,"Cyber Threat Intelligence, Threat Management, Threat Modeling, Zero Trust Network Access, Security Management, DevSecOps, Identity and Access Management, Application Security, Cybersecurity, Data Security, Microsoft Azure, Cyber Security Strategy, Security Strategy, IT Security Architecture, Cloud Security, Azure Active Directory",/learn/packt-microsoft-cybersecurity-architect-sc-100-exam-prep-6na5e,False,,course~W2O9N72TEe-LvhIuPUA7nw
Recommendation Systems on Google Cloud,Google Cloud,4.468619246861925,478,Advanced,Course,ONE_TO_THREE_MONTHS,"Reinforcement Learning, Google Cloud Platform, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Machine Learning Algorithms, Deep Learning, Applied Machine Learning, Unsupervised Learning, Artificial Neural Networks, Feature Engineering, Predictive Modeling, Data Processing",/learn/recommendation-models-gcp,False,,course~LsMF0rxtEei1aQ5Zl9xCuA
Concrete Multi Storey Building - System Design,L&T EduTech,4.764814814814815,54,Advanced,Specialization,ONE_TO_THREE_MONTHS,"Architectural Drawing, Structural Engineering, Structural Analysis, Building Design, Engineering Drawings, Engineering Documentation, Building Codes, Construction Estimating, Civil Engineering, Engineering Practices, Construction, Construction Engineering, Architectural Engineering, Vibrations, Engineering Calculations, Design Specifications, Engineering Software, Engineering Design Process, Engineering Analysis, Estimation",/specializations/concrete-multi-storey-building-system-design,False,,s12n~dJkrnxaoSB-1TTCBJJO7Rw
Mechanization in Construction,L&T EduTech,4.5,2,Advanced,Specialization,THREE_TO_SIX_MONTHS,"Safety Training, Construction, Maintenance, Repair, and Facility Services, Safety Assurance, Hydraulics, Construction Engineering, Equipment Design, Facility Management and Maintenance, General Construction and Construction Labor, Plant Operations and Management, Construction Management, Grading (Landscape), Construction Inspection, Civil Engineering, Machine Controls, Structural Engineering, Commercial Construction, Vibrations, Mechanical Engineering, Risk Control",/specializations/mechanization-in-construction,False,,s12n~mMVai3AYQJ6HgSjJlbPJ7A
Product Management: Capstone Project,IBM,4.6461538461538465,65,Advanced,Course,ONE_TO_THREE_MONTHS,"Usability Testing, Product Lifecycle Management, Product Management, Product Testing, Product Roadmaps, Agile Product Development, Product Development, New Product Development, Portfolio Management, Market Analysis, Product Requirements, Business Strategy, Demand Generation, Product Strategy, Market Intelligence, Marketing Planning",/learn/product-management-capstone,False,,course~DaK_AW1DEe6ZoQ5WeLvw3w
Computer Vision Fundamentals with Google Cloud,Google Cloud,4.5486238532110095,545,Advanced,Course,ONE_TO_THREE_MONTHS,"Tensorflow, Computer Vision, Image Analysis, Applied Machine Learning, Artificial Neural Networks, Deep Learning, Supervised Learning, Google Cloud Platform, Machine Learning Methods, Feature Engineering, Artificial Intelligence and Machine Learning (AI/ML), Small Data, Data Processing, Cloud API",/learn/image-understanding-tensorflow-gcp,False,,course~Y23EubLbEeiKUAqNzm0xRA
Advanced Data Engineering with Snowflake,Snowflake,4.833333333333333,6,Advanced,Course,ONE_TO_FOUR_WEEKS,"Data Engineering, Database Management, Databases, Data Pipelines, DevOps, CI/CD, Command-Line Interface, Version Control, System Monitoring, Continuous Monitoring, Data Analysis",/learn/advanced-data-engineering-with-snowflake,False,,course~YZzx6QjfEfC6EhJcncb--Q
Machine Learning Capstone,IBM,4.6438356164383565,146,Advanced,Course,ONE_TO_THREE_MONTHS,"Exploratory Data Analysis, Unsupervised Learning, Supervised Learning, Data Analysis, Applied Machine Learning, Statistical Analysis, Data Presentation, Technical Communication, Machine Learning, Scikit Learn (Machine Learning Library), Python Programming, Tensorflow, Regression Analysis, Keras (Neural Network Library), Artificial Neural Networks",/learn/machine-learning-capstone,False,,course~apQ3VMcdEeyduw6ktL3Xvw
"Dynamic Programming, Greedy Algorithms",University of Colorado Boulder,4.635135135135135,222,Advanced,Course,ONE_TO_FOUR_WEEKS,"Algorithms, Data Structures, Theoretical Computer Science, Computational Thinking, Computer Science, Programming Principles, Python Programming, Advanced Mathematics, Design Strategies, Mathematical Theory & Analysis, Analysis",/learn/dynamic-programming-greedy-algorithms,False,,course~Zqm9TFXfEeuDVRIP_gaKjw
Practice Exam for AIPMM Certified Product Manager (CPM),SkillUp EdTech,4.923076923076923,39,Advanced,Course,ONE_TO_FOUR_WEEKS,"Product Management, Product Lifecycle Management, Go To Market Strategy, Agile Methodology, Innovation, Market Analysis",/learn/practice-exam-for-aipmm-certified-product-manager-cpm,False,,course~TjnGPr-8Ee6Newq-PzDcDw
Probabilistic Graphical Models 3: Learning,Stanford University,4.561056105610561,303,Advanced,Course,ONE_TO_THREE_MONTHS,"Bayesian Network, Applied Machine Learning, Machine Learning Algorithms, Markov Model, Machine Learning, Statistical Modeling, Network Analysis, Unstructured Data, Statistical Methods, Probability & Statistics, Algorithms",/learn/probabilistic-graphical-models-3-learning,False,,course~g4sFEnitEeaCZBIelfdoiQ
Use Canva to Design Digital Course Collateral,Coursera Project Network,4.56951871657754,1496,Advanced,Guided Project,LESS_THAN_TWO_HOURS,"Canva (Software), Color Theory, Developing Training Materials, Digital Design, Design Elements And Principles, Graphic Design, Creative Design, Marketing, Social Media",/projects/canva-design-digital-course-collateral,True,,course~mrIMl7RzEeqwphJAoMNkJw
Reliable Google Cloud Infrastructure: Design and Process,Google Cloud,4.73907028223575,7228,Advanced,Course,ONE_TO_THREE_MONTHS,"Application Deployment, Cloud Infrastructure, CI/CD, Cloud Security, Service Level Agreement, Microservices, Service Level, Google Cloud Platform, Network Architecture, API Design, Site Reliability Engineering, Cloud Computing Architecture, Kubernetes, Restful API, Cloud Storage, Cloud Computing, Cloud Applications, Key Performance Indicators (KPIs), DevOps, Disaster Recovery",/learn/cloud-infrastructure-design-process,False,,course~Hdkvqa-VEeemsBI74hnnzA
"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Rice University,4.780632411067193,506,Advanced,Course,ONE_TO_THREE_MONTHS,"Environmental Monitoring, Environmental Engineering, Water Resources, Geostatistics, Environmental Science, Mathematical Modeling, Laboratory Research, Microbiology, Biology, Chemical Engineering, Chemistry, Hydraulics",/learn/natural-attenuation-of-groundwater-contaminants,False,,course~shPviriqEeWVcRIZgPr_Xw
Linux Kernel Programming and Introduction to Yocto Project,University of Colorado Boulder,4.611111111111111,18,Advanced,Course,ONE_TO_FOUR_WEEKS,"System Programming, Linux, Embedded Systems, Debugging, Operating Systems, Peripheral Devices, Build Tools, File Systems, Shell Script, C (Programming Language), Development Environment, Command-Line Interface, Data Structures",/learn/linux-kernel-programming-yocto-project,False,,course~V7p62q93Eeusrg6wKBIcAw
Selenium WebDriver Advanced - Complete Framework,Packt,,0,Advanced,Course,THREE_TO_SIX_MONTHS,"Selenium (Software), Git (Version Control System), GitHub, Jenkins, Continuous Integration, Test Automation, CI/CD, Test Data, Software Testing, Unit Testing, IntelliJ IDEA, Test Case, Development Environment, Application Frameworks, Apache Maven, Verification And Validation, Maintainability, Debugging",/learn/packt-selenium-webdriver-advanced-complete-framework-pio0y,False,,course~CtcolUYtEe-xRA6omnSgfQ
Natural Language Processing on Google Cloud,Google Cloud,4.414953271028037,535,Advanced,Course,ONE_TO_THREE_MONTHS,"Natural Language Processing, Large Language Modeling, Tensorflow, Google Cloud Platform, Keras (Neural Network Library), Deep Learning, Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Cloud API, Cloud Solutions, Feature Engineering, Application Programming Interface (API)",/learn/sequence-models-tensorflow-gcp,False,,course~7sNP37xrEeiL4Q6DgrZ6DA
Advanced Resource and Enterprise Management in Primavera P6,Packt,4.761904761904762,21,Advanced,Course,ONE_TO_THREE_MONTHS,"Earned Value Management, Resource Planning, Scheduling, Resource Management, Resource Allocation, Capacity Planning, Resource Utilization, Project Schedules, Project Management, Project Coordination, Project Management Software, Project Controls, Cost Management, Enterprise Resource Planning, Performance Metric, Work Breakdown Structure, Budget Management, Expense Management, Change Control, Data Import/Export",/learn/packt-advanced-resource-and-enterprise-management-in-primervera-p6-azyqk,False,,course~JJ-30GFmEe-e0g4kKcdYJQ
Full Stack Application Development Capstone Project,IBM,4.590163934426229,183,Advanced,Course,ONE_TO_THREE_MONTHS,"Full-Stack Web Development, CI/CD, Kubernetes, Application Deployment, Application Development, Front-End Web Development, Restful API, Software Architecture, Microservices, Web Applications, Containerization, Serverless Computing, Cloud Applications, HTML and CSS, Back-End Web Development, Docker (Software), Node.JS, User Accounts, Django (Web Framework), Javascript",/learn/ibm-cloud-native-full-stack-development-capstone,False,,course~Pe7fmStoEeuLaArN6b47Fw
Project Management Capstone,IBM,4.901960784313726,102,Advanced,Course,ONE_TO_THREE_MONTHS,"Peer Review, Project Management, Project Management Life Cycle, Agile Project Management, Project Portfolio Management, Project Closure, Project Controls, Work Breakdown Structure, Backlogs, User Story, Scrum (Software Development), Project Planning, Project Documentation, Project Performance, Risk Management, Stakeholder Management, Quality Management, Communication Planning, Change Management, Leadership",/learn/ibm-project-management-capstone,False,,course~Rm5xW9JGEe2_vw4ejszVZQ
Advanced Algorithms and Complexity,University of California San Diego,4.5706051873198845,694,Advanced,Course,ONE_TO_THREE_MONTHS,"Algorithms, Network Routing, Network Model, Graph Theory, Operations Research, Theoretical Computer Science, Network Analysis, Data Structures, Computational Thinking, Linear Algebra, Computer Science, Big Data, Python Programming, Probability & Statistics",/learn/advanced-algorithms-and-complexity,False,,course~w7FFV3l0EeW53BJEfL52qQ
Preparing for your Professional Data Engineer Journey,Google Cloud,4.619284294234593,1006,Advanced,Course,ONE_TO_THREE_MONTHS,"Data Maintenance, Google Cloud Platform, Data Pipelines, Data Storage, Data Analysis, Data Processing, Data Infrastructure, Data Management, Data Migration, Data Warehousing, Data Integration, Automation, Data Security",/learn/preparing-cloud-professional-data-engineer-exam,False,,course~AZZak_fXEeiy5gqB-GZ7rA
Advanced Scheduling and Project Optimization in Primavera P6,Packt,4.5,10,Advanced,Course,ONE_TO_THREE_MONTHS,"Scheduling, Project Schedules, Project Controls, Timelines, Project Management Software, Work Breakdown Structure, Management Reporting, Performance Reporting, Process Improvement and Optimization, Configuration Management, Dashboard, Resource Management, System Configuration",/learn/packt-advanced-scheduling-and-project-optimization-in-primevera-p6-n47qd,False,,course~F4iXBmFQEe-IJwr_9LLznw
Introduction to Quantum Information,Korea Advanced Institute of Science and Technology(KAIST),4.221311475409836,122,Advanced,Course,ONE_TO_THREE_MONTHS,"Emerging Technologies, Digital Communications, Encryption, Theoretical Computer Science, Cryptography, Linear Algebra, Computational Thinking, Information Technology, Physics, Simulations, Mathematical Modeling",/learn/introduction-to-quantum-information,False,,course~TZa2FifWEeyxgAr51Gjbpw
Responsible Medication Prescribing for Older Adults,Icahn School of Medicine at Mount Sinai,4.806451612903226,31,Advanced,Course,ONE_TO_THREE_MONTHS,"Drug Interaction, Medication Therapy Management, Contraindication, Pharmacotherapy, Medical Prescription, Geriatrics, Clinical Pharmacy, Pharmacology, Hospital Medicine, Medication Administration, Patient Discharges, Care Management, Care Coordination, Patient Safety, Pharmacy, Patient Evaluation, Patient Education And Counseling",/learn/medication-prescribing,True,,course~x_7YCR_1Ee6lxgqp2XjTZQ
"Enterprise Data Integration, Governance and Architecture",SkillUp EdTech,4.564102564102564,39,Advanced,Specialization,ONE_TO_THREE_MONTHS,"Data Security, Data Migration, Data Governance, Extract, Transform, Load, Cloud Storage, Data Management, Data Integration, Data Architecture, Enterprise Architecture, Data Storage, Data Modeling, Data Quality, Personally Identifiable Information, Incident Response, Security Controls, Information Privacy, Data Infrastructure, Data Warehousing, Threat Detection, Law, Regulation, and Compliance",/specializations/data-architect-advanced,False,,s12n~2ezlp23lQbi3yFF5Ch7x4A
Natural Disaster and Climate Change Risk Assessment,Banco Interamericano de Desarrollo,4.552803738317757,214,Advanced,Specialization,ONE_TO_THREE_MONTHS,"Failure Analysis, Risk Analysis, Risk Modeling, Feasibility Studies, Risk Management, Project Risk Management, Risk Mitigation, Business Risk Management, Analysis, Mitigation, Financial Analysis, Disaster Recovery, Systems Analysis, Cost Benefit Analysis, Vulnerability Assessments, Environmental Resource Management, Civil Engineering, Governance, Resilience, Environment",/specializations/natural-disaster-and-climate-change-risk-assessment,False,,s12n~jJS1rQQnSCOiASaLKwi5EQ
Formwork for concreting,L&T EduTech,4.777777777777778,18,Advanced,Specialization,ONE_TO_THREE_MONTHS,"Construction, Construction Engineering, Building Codes, Construction Management, Building Information Modeling, Construction Estimating, Cost Estimation, Structural Engineering, Blueprint Reading, Architectural Drawing, Engineering Drawings, Civil and Architectural Engineering, Construction Inspection, Engineering Practices, Visualization (Computer Graphics), Failure Analysis, Safety Assurance, Engineering Calculations, Safety Training, Fall Protection",/specializations/formwork-for-concreting,False,,s12n~H25LhqQHQP-Z70hF8kmsCQ
"YAML Fundamentals for DevOps, Cloud and IaC Engineers",Packt,4.5,2,Advanced,Course,ONE_TO_FOUR_WEEKS,"Extensible Markup Language (XML), Ansible, Infrastructure as Code (IaC), JSON, Kubernetes, Cloud-Native Computing, DevOps, Microsoft Visual Studio, Python Programming",/learn/packt-yaml-fundamentals-for-devops-cloud-and-iac-engineers-flrq3,False,,course~WkI4wGooEe-o2Qr_2f2M0Q
Causal Inference  2,Columbia University,3.4285714285714284,14,Advanced,Course,ONE_TO_THREE_MONTHS,"Statistical Inference, Econometrics, Advanced Analytics, Statistical Analysis, Regression Analysis, Time Series Analysis and Forecasting, Statistical Methods, Statistical Modeling, Research Design",/learn/causal-inference-2,True,,course~Z5QGjebFEeiEIQ49LpTH1g
Developing AI Applications on Azure,LearnQuest,4.429887410440123,977,Advanced,Course,ONE_TO_THREE_MONTHS,"Artificial Intelligence and Machine Learning (AI/ML), Microsoft Azure, Applied Machine Learning, Python Programming, Machine Learning, Machine Learning Algorithms, Data Science, Image Analysis, Computer Vision, Application Deployment, Natural Language Processing, Application Programming Interface (API)",/learn/developing-ai-applications-azure,False,,course~DMj3I-RZEemNmw4gGersHg
Attention Mechanism,Google Cloud,4.208333333333333,48,Advanced,Course,ONE_TO_FOUR_WEEKS,"Artificial Neural Networks, Machine Learning Methods, Deep Learning, Applied Machine Learning, Performance Tuning, Natural Language Processing",/learn/attention-mechanism,False,,course~wFyIpfSJEe2fnxIInyWU6Q
MLOps Tools: MLflow and Hugging Face,Duke University,3.6792452830188678,53,Advanced,Course,ONE_TO_FOUR_WEEKS,"MLOps (Machine Learning Operations), Application Deployment, Containerization, CI/CD, Docker (Software), Microsoft Azure, Cloud Computing, Cloud Applications, Machine Learning Software, Development Environment, GitHub, Application Programming Interface (API)",/learn/mlops-mlflow-huggingface-duke,False,,course~V8j31h_qEe2Psg5YTxx2NQ
Build a Full Website using WordPress,Coursera Project Network,4.377767198286122,4201,Advanced,Guided Project,LESS_THAN_TWO_HOURS,"WordPress, Content Management Systems, Web Content, Web Design and Development, Web Design, Web Development, Blogs, Content Development and Management, Social Media, Marketing, Design, Computer Science",/projects/build-a-full-website-using-wordpress,True,,course~o0WuM5Q9EeqcUw5ApMKwQQ
Practice Exam for CAPM Certification,SkillUp EdTech,4.582608695652174,115,Advanced,Course,ONE_TO_FOUR_WEEKS,"Project Management, Project Management Life Cycle, Project Management Institute (PMI) Methodology, Cost Management, Project Planning, Risk Management, Stakeholder Engagement, Business Analysis, Leadership",/learn/practice-exam-for-pmi-capm-certification,False,,course~KLaT6gDHEe61ehL_R60lVw
Control of Nonlinear Spacecraft Attitude Motion,University of Colorado Boulder,4.6911764705882355,68,Advanced,Course,ONE_TO_FOUR_WEEKS,"Control Systems, Vibrations, Torque (Physics), Mathematical Modeling, Differential Equations, Simulation and Simulation Software, Engineering Analysis, Applied Mathematics, Mechanics",/learn/nonlinear-spacecraft-attitude-control,False,,course~m0BjP-SqEeaItw4EPG4KcA
Preparing for your Professional Cloud Architect Journey,Google Cloud,4.6647058823529415,1360,Advanced,Course,ONE_TO_THREE_MONTHS,"Cloud Computing Architecture, Process Analysis, Cloud Services, Cloud Infrastructure, Cloud Solutions, Solution Architecture, Process Optimization, Google Cloud Platform, Cloud Computing, Configuration Management, Cloud Security, Network Infrastructure, Key Performance Indicators (KPIs), Business Requirements",/learn/preparing-cloud-professional-cloud-architect-exam,False,,course~7G9QP_fWEeiRYAoJyynoUg
Logistics Excellence,Rutgers the State University of New Jersey,4.6909090909090905,55,Advanced,Course,ONE_TO_FOUR_WEEKS,"Logistics, Logistics Management, Warehouse Management, Supply Chain Management, Supply Chain, Transportation Management, Supply Chain Systems, Inventory and Warehousing, Order Fulfillment, Relationship Management, Supplier Relationship Management, Cash Flows, Complex Problem Solving",/learn/logistics-excellence,False,,course~4uiOBE2DEe6pfRL41aTd9Q
Operations Excellence,Rutgers the State University of New Jersey,4.833333333333333,24,Advanced,Course,ONE_TO_FOUR_WEEKS,"Supply Chain Management, Manufacturing Operations, Operations Management, Business Operations, Inventory Management System, Operational Analysis, Logistics, Internal Communications, Working Capital, Process Improvement, Financial Analysis, Forecasting, Continuous Improvement Process, Lean Six Sigma, Complex Problem Solving",/learn/operations-excellence,False,,course~111igE2DEe6t5QqZGaqvvw
Building Test Automation Framework using Selenium and TestNG,Coursera Project Network,4.544871794871795,156,Advanced,Guided Project,LESS_THAN_TWO_HOURS,"Test Automation, Test Case, Selenium (Software), Software Testing, Maintainability, Test Data, Debugging, Configuration Management",/projects/building-test-automation-framework-using-selenium-and-testng,False,,course~EFE0z-diEeqf6wpdchecaQ
